VT,M,1978,Shannon,7
KY,M,1993,Frankie,8
TX,M,1954,Cresencio,8
KY,F,1942,Rosella,9
AL,F,1976,Alfreda,6
NH,M,1935,Lester,5
MN,F,1931,Arliss,9
AZ,M,1964,Rodolfo,10
NY,M,1992,Marcelino,10
MO,F,1934,Joann,170
NY,M,2016,Shloma,13
AZ,F,2006,Analicia,10
LA,F,1956,Clare,8
OH,M,2013,Zander,104
OH,M,1978,Shaun,377
NY,F,1955,Georgiann,6
MN,M,1961,Andy,16
NC,F,2012,Sandra,10
NY,F,1927,Alfred,6
TN,M,1924,Loy,5
NY,M,2010,Alpha,11
MO,F,1962,Anna,84
KY,M,1955,Chester,45
LA,F,1934,Georgia,70
VA,M,2005,Roger,17
PA,M,1941,Myles,6
CA,M,1960,Fredrick,87
TX,F,1912,Berniece,15
IL,F,1991,Marina,37
MI,F,2017,Teagan,66
SC,F,1986,Molly,16
IN,M,1923,Wilfred,16
MA,F,2012,Teagan,45
AR,F,1955,Monica,11
MA,M,1967,Clifford,32
MA,M,1963,Damon,12
OR,F,2002,Natalie,130
MI,F,1965,Victoria,139
MN,M,1936,Paul,228
AR,F,1961,Rosalind,7
KS,M,1932,Johnny,26
TN,M,1970,Teddy,23
MI,F,1973,Tamela,8
FL,F,2007,Danica,48
FL,F,1954,Stella,21
MI,F,1982,Erinn,6
MS,M,1984,Ian,11
AZ,M,2001,Garret,11
GA,F,1990,Cori,6
CA,M,1993,Charlie,85
NY,F,1915,Aline,5
WI,M,1999,Manuel,15
MO,F,1948,Florence,20
FL,M,1978,Elisha,5
TX,F,1945,Yvonne,67
CA,F,1997,Grace,474
TX,M,2014,Iain,6
CA,F,2006,Deisy,33
NY,F,1980,Eunice,15
MO,F,1986,Alisa,12
CT,M,2010,Kayden,31
IA,M,1952,Louis,23
MA,F,2000,Alisa,6
SD,F,1933,Martha,10
KY,F,1959,Annie,9
ME,F,1940,Anne,24
GA,M,1996,Casey,75
ND,F,1958,Marsha,10
MT,F,1995,Molly,10
CO,M,1993,Tyler,511
TX,M,1943,Justo,19
MI,F,1959,Judith,361
MD,F,1971,Chandra,5
RI,M,1949,Jay,8
NY,M,2002,Shomari,6
CA,F,1962,Tamera,61
LA,M,1994,Carter,6
SC,F,1946,Julie,14
IL,M,1931,Ellis,13
OH,M,1956,Dante,5
CA,M,1999,Blake,456
ND,F,1917,Shirley,19
ME,M,1997,Julian,7
NH,F,1977,Melody,6
NV,M,2008,Chad,5
NY,F,1962,Xiomara,11
FL,F,2013,Anyla,16
MN,M,2015,Marshall,36
AL,F,1959,Audrey,60
MO,M,2017,Kaisen,5
TX,M,1989,Wilfredo,12
ME,M,1954,Eugene,35
MO,F,1985,Faith,6
AL,M,1962,Max,12
CA,F,1984,Mindi,10
TX,M,1920,Keith,9
NM,M,2006,Chance,5
MD,M,1997,David,397
MO,F,1997,Brittney,66
MI,M,2004,Benjamin,537
VA,M,1999,Joe,9
LA,F,2002,Theresa,17
NE,F,1999,Emmalee,7
OH,F,2014,Vera,49
AR,F,1970,Felicia,39
OK,F,2003,Kaci,9
NE,M,1938,Stephen,13
CO,M,1933,Harley,8
SC,F,2008,Diana,36
CA,F,1972,Judith,142
GA,F,2001,Vivian,34
ME,M,1999,Elijah,21
SC,F,1965,Irma,5
NY,M,1935,Enrico,10
PA,M,1921,Quinton,7
IN,F,1934,Thelma,95
MO,F,1987,Callie,14
NC,M,1980,Dennis,100
NC,M,2007,Julio,33
PA,F,1968,Sally,76
IN,M,2006,Brooks,6
MS,F,1943,Sheila,21
WY,M,1994,Charles,12
DE,M,1992,James,115
NY,M,1978,Alfredo,50
AZ,F,1999,Joseline,5
FL,M,1999,Davon,31
CA,F,1944,Geneva,23
PA,F,1995,Jazmine,33
MO,F,1987,Karissa,6
MO,M,1946,Russel,7
OH,F,2000,Quinn,16
AZ,F,2006,Abigale,6
OR,M,2000,Antonio,49
CT,F,1959,Therese,9
AL,F,1935,Nina,35
CA,M,1926,Reymundo,5
OK,F,1986,Kacee,5
SC,F,1929,Audrey,23
NE,M,2017,Lane,25
NC,F,1957,Cherry,11
PA,M,2003,Zane,60
OR,M,1992,Dillon,63
IA,M,2011,Darren,5
GA,M,1988,Glen,11
IA,M,2016,Jonah,32
TX,M,2008,Hadyn,6
MO,M,1992,Deven,5
TN,M,2012,Chance,40
TN,F,1984,Joanna,40
IN,F,1953,Rachelle,7
WV,F,1932,Gracie,10
MS,M,2003,Oscar,6
AL,F,1961,Dale,9
AR,M,1977,Frederick,21
NY,F,2017,Harmoni,9
LA,F,1976,Coretta,5
CO,F,1959,Lorie,7
CA,F,1966,Gay,11
OH,F,1925,Lorena,17
FL,F,2014,Danika,12
IN,M,1926,Wilmer,8
MO,F,1975,Candace,27
IN,F,1930,Donald,6
PA,F,1953,Tina,73
SC,M,1929,Bennie,41
OK,F,1967,Mark,8
CA,F,2014,Zanayah,5
NY,F,1953,Jessie,33
IN,F,2010,Jolie,11
CA,M,1967,Marcos,68
FL,F,1937,Edith,39
NY,F,1925,Gladys,448
CA,M,1955,Fletcher,11
WI,M,2003,Marcus,71
NC,F,1954,Phyllis,381
AZ,F,1960,Helen,31
MN,F,1986,Keri,17
DE,F,1933,Carmela,5
PA,M,1945,Peter,359
WV,F,1976,Kerry,10
TX,F,2011,Emilyn,7
KS,F,2005,Mackenzie,52
IA,F,1978,Celeste,6
NH,M,1928,Bertrand,5
MO,M,1987,Ross,35
DC,M,1999,Marcell,6
NC,M,1976,Ernest,52
AZ,F,2015,Lennon,13
WI,M,1935,Oliver,7
KY,F,2000,Tessa,26
LA,M,1950,Rex,7
MA,M,1988,Robert,805
NC,F,1971,Malissa,6
MI,M,1996,Michael,1390
IL,F,1938,Dolores,328
UT,M,1997,Clark,9
TX,F,1926,Guadalupe,257
SC,M,1953,Robbie,9
IA,M,2016,Taylor,9
MA,M,2014,Ezequiel,13
CA,M,1935,Lyman,7
MS,M,1918,Otha,13
MD,M,2016,Camden,119
FL,M,1978,Corrie,7
CO,M,1915,Steve,9
GA,F,1958,Eileen,16
TN,F,1982,Toccara,6
CA,F,1995,Sage,42
NC,M,1998,Tahj,14
RI,M,1924,Armand,28
OR,F,2010,Joy,11
TN,F,1994,Laquisha,11
LA,F,1929,Ada,30
NC,M,2010,Jett,15
NE,F,1950,Maria,14
NC,M,1937,Barbara,7
DC,F,1939,Lynn,13
PA,M,2014,Gordon,8
SD,M,1998,Cole,41
DC,F,1985,Cierra,5
WA,F,1991,Tabitha,24
IL,F,2010,Demi,25
WV,M,1999,Mathew,6
WA,M,1993,Ricardo,44
LA,F,1912,Jeanne,17
CA,M,2008,Antony,37
VA,F,1990,Theresa,27
OR,F,2011,Leilani,13
PA,F,1998,Zaynah,5
TX,M,1920,Michael,25
FL,F,1999,Kallie,14
CA,M,2016,Terry,45
KS,M,1916,Charlie,6
NY,M,1948,Phillip,195
NY,F,2000,Rylie,9
UT,M,1951,Randal,9
WA,M,1941,Rex,8
MO,M,2005,Ross,7
MD,F,1967,Randi,10
MN,M,1964,Alan,166
TN,F,2003,Jakayla,13
MO,M,1916,Wylie,5
ID,F,1968,Tiffany,9
DC,M,2017,Alex,7
IA,F,1929,Harriett,14
WV,F,1963,Debbie,104
MT,F,1949,Faye,5
PA,M,1993,Marco,23
TX,F,1962,Alecia,9
UT,M,1984,Shelby,5
IL,M,1984,Raphael,12
SC,M,1987,Jon,11
MO,F,1930,Yvonne,30
MI,M,1940,Jake,7
TX,F,1992,Anne,72
CA,F,1997,Leana,17
TX,F,1918,Larue,14
VA,F,2007,Jordynn,5
GA,F,1948,Christene,8
VA,F,1991,Summer,26
GA,F,2009,Alexia,38
CA,M,1927,Akio,8
OK,F,1961,Angie,21
MN,F,1942,Luann,13
TX,F,1960,Genevieve,12
CA,F,1973,Lucretia,17
VA,M,1986,Jerrod,6
CA,F,1981,Bonnie,189
MA,F,1978,Marlena,7
LA,F,2007,Kiersten,7
TN,F,1993,Rikki,9
IN,F,2004,Reegan,7
OK,M,2009,Jakoby,6
OR,F,1961,Cristi,5
KS,F,2007,Juliana,13
OK,F,1993,Shannon,54
NY,F,2003,Emilee,32
MO,F,1997,Abigale,6
NC,M,1987,Dillon,16
TX,M,2002,Zeke,6
VA,M,1922,Isaiah,9
VA,M,2013,Jules,6
KY,F,1924,Cecile,5
OH,F,2005,Ciana,5
WA,F,2003,Malaya,5
TX,F,1960,Brinda,6
OR,F,1923,Cleo,11
AR,F,1989,Kellie,8
MA,M,1982,Jefferson,6
OH,M,1973,Don,32
LA,M,1988,Jeremiah,41
NV,F,1985,Ryan,6
PA,M,1918,Carlyle,11
NJ,F,2006,Sierra,48
CA,F,2002,Jasleen,18
UT,F,1927,Jessie,6
AL,F,1929,Fay,24
ME,F,1928,Joann,5
MD,M,1953,Rickey,23
FL,M,2014,Dwight,14
CA,F,1964,Alisia,11
MD,F,1960,Gwen,14
MA,F,1971,Lissette,7
OH,M,2012,Jarrod,5
CO,M,1946,Clayton,7
CA,M,2003,Lyle,13
NY,M,1971,Philippe,13
UT,F,1924,Dolores,5
SC,F,1981,Whitney,24
CA,F,1971,Susanne,54
TN,M,1938,Fredrick,6
TN,M,1982,Zachariah,6
OH,M,1980,Rhett,5
IN,F,2002,Thalia,9
GA,F,1943,Luella,5
TX,F,2007,Cori,22
CA,F,1945,Mari,9
MN,F,1995,Jade,41
CA,M,1975,Adolfo,55
CA,F,1914,Lee,12
UT,M,1980,Elijah,10
IA,M,1917,Lynn,17
VA,M,1961,Alvin,89
TN,M,1962,Ray,69
NH,M,2003,Dillon,10
ND,F,1995,Savannah,13
IA,F,1959,Belinda,18
MA,F,1988,Venessa,5
TX,M,1996,Mario,491
HI,M,1989,Brendan,10
WA,M,2017,Kamden,15
NY,M,1995,Meshach,7
VA,M,1983,Linwood,11
MI,F,1961,Sharon,787
PA,F,1917,Golda,8
TX,M,1913,Jewel,11
AL,M,1984,Andrew,258
NE,F,1950,Christie,5
AZ,M,2016,Elvis,7
IA,F,1984,Ellen,15
MS,F,2011,Lainey,7
TX,F,1981,Deandrea,10
OH,M,1936,Waldo,8
CA,M,1990,Donnell,15
MA,F,1922,Philomena,32
NC,F,1953,Jeannie,22
FL,M,1954,Monte,5
OH,F,1995,Stephanie,371
WI,F,1998,Cynthia,19
NY,F,1947,Jacqueline,665
MD,F,1966,Vicki,44
WY,F,2008,Lucy,5
ND,M,2016,Zachary,12
SC,M,1981,Barry,34
TN,F,1946,Nadine,15
TN,M,1935,Jackson,13
NY,M,2002,Jovan,16
NM,F,1920,Genoveva,10
NE,M,1979,Kenneth,54
CA,M,1950,Raymond,810
PA,F,1927,Ruthanna,5
FL,F,1950,Joanne,50
MT,F,1963,Keri,5
WA,M,1996,Brennon,7
TN,M,2005,Theodore,15
MA,F,1963,Daisy,5
KY,F,2016,Scarlette,7
VA,M,2012,Austyn,6
IA,M,1914,Winston,5
CO,F,1921,Minnie,18
GA,F,1951,Beth,19
NE,F,2016,Pearl,5
TN,M,1934,Jere,21
TX,F,1963,Mandy,13
TX,F,2000,Zoya,11
GA,F,2007,Jakeria,8
MI,M,1933,Anton,6
WI,F,2011,Deborah,5
NY,F,2011,Leanne,12
PA,F,1942,Noel,8
ME,M,1961,Don,10
WV,F,1964,Carmen,13
FL,M,2012,Brendan,51
MO,F,1929,Dottie,11
CA,F,1970,Elisa,132
NE,M,1966,Bryan,73
IN,F,1966,Vickey,5
NY,M,2017,Bruno,25
OH,F,1913,Frieda,30
MA,F,1974,Keri,59
MO,M,2016,Hudson,208
AK,F,1986,Camille,5
TN,F,1926,Irma,21
CO,M,2010,Bennett,18
TX,F,1982,Ana,291
NM,M,1981,Bobby,28
NE,F,2013,Lucy,39
MO,F,1932,Rosalie,50
NJ,F,1970,Candice,19
AL,M,2002,Shelton,8
MO,M,1965,Raynard,6
AL,F,1919,Pearl,94
TN,M,2002,Deshawn,8
LA,M,2013,Carter,200
IL,F,1998,Alexis,929
LA,F,1997,Daja,13
MD,M,1983,Dante,14
NJ,M,1953,Paul,849
OR,F,1936,Agnes,6
AL,F,1991,Andria,5
CA,F,1970,Venessa,9
MO,M,1976,Antione,7
AZ,F,1983,Judith,10
TX,F,2002,Marla,17
CO,M,1967,Joesph,5
CA,F,2009,Maite,62
AL,M,1993,Johnathan,70
IN,M,1965,Bert,8
TN,F,2001,Jessie,18
KS,M,1915,Wilbert,10
IA,F,2010,Gwendolyn,5
FL,M,2015,Harry,16
SC,M,1981,Jamie,72
NY,F,1972,Jermaine,15
AK,F,2007,Mariah,9
WV,M,1942,Claude,21
NJ,M,1977,Paul,384
CA,F,1991,Vannessa,39
NY,F,2008,Amberly,9
SC,M,1973,Otis,18
NC,F,1962,Faye,33
TN,M,1955,Wade,33
NE,M,2007,Solomon,7
NY,M,1969,Geraldo,8
OH,M,1922,Roland,60
IL,M,1974,Tavares,9
NJ,F,2008,Guadalupe,22
IN,M,1996,Stanley,9
KY,M,1989,Harvey,5
OK,F,2014,Sawyer,22
AK,F,1990,Julia,7
CO,F,1931,Marie,57
CA,F,1963,Johnny,5
MO,F,1953,Marlene,32
OH,F,1969,Candace,71
TX,F,1992,Asha,11
KY,M,1996,Isiah,10
WA,M,1994,Adrian,71
PA,M,2002,Joey,8
OR,M,1927,Ray,31
NY,M,2008,Hadi,9
CO,F,1963,Lucretia,5
LA,F,1983,Shelia,6
IL,F,1964,Georgia,36
WI,M,1956,Rocky,11
MN,F,1947,Betsy,7
PA,F,1992,Beverly,11
NC,F,1975,Angela,829
PA,F,2010,Bridget,32
OK,F,1969,Tricia,25
MN,F,1920,Vernice,10
MD,F,1914,Celeste,6
TX,M,1949,Tomas,103
KS,F,1990,Tara,53
CO,M,1968,Robbie,7
MA,M,1964,Jason,44
NC,M,2003,Tyrone,16
GA,M,2004,Quantavious,7
GA,F,2014,Kacie,5
CT,F,1967,Alice,22
IL,F,1998,Joselyn,28
NM,M,1964,Ron,5
MI,M,2009,Camryn,12
NJ,M,2003,Eitan,5
MA,M,1969,Jeffrey,857
NY,M,1910,Angelo,55
OR,F,1918,Willa,12
NY,M,1983,Antwan,14
TX,F,1970,Nita,16
NY,F,2004,Katya,10
VA,F,1991,Kierstin,6
HI,M,1916,Kaoru,6
OK,M,1966,Homer,5
ND,M,1961,Darin,8
LA,F,1977,Rashida,9
MD,M,1936,Shirley,5
KS,F,1940,June,25
FL,M,2017,Azariah,13
NM,F,2010,Kennedy,9
AR,M,1930,Buster,11
CA,F,1961,Latonya,23
AR,M,1926,Alex,7
WA,F,1966,Allison,17
GA,F,2011,Shamiya,5
NJ,F,1973,Shirley,30
VA,F,1937,Mamie,30
NC,M,1936,Brady,7
IL,M,1993,Stewart,11
GA,F,1973,Elizabeth,285
MO,F,1929,Joanna,10
NY,F,1995,Tammy,16
UT,M,2002,Dallin,107
AR,M,2012,Hayden,80
AR,M,1919,Irvin,13
MS,M,2005,Jakob,14
NY,M,2011,Mitch,5
MS,M,2005,Reginald,16
IL,M,1967,Malcolm,21
MA,F,2002,Maria,78
CA,F,1983,Lorrie,9
MN,M,2015,Jose,40
NJ,F,1931,Gladys,101
IN,F,2014,Janessa,11
CA,F,1977,Sybil,13
OH,F,2013,Gwendolyn,45
IN,M,1950,Monty,15
CA,M,2009,Ismail,9
MA,F,1990,Brittaney,7
OK,M,2008,River,11
PA,M,2007,Jullian,7
UT,F,1951,Faye,7
SD,F,1986,Miranda,17
CA,M,1962,Bentley,5
IL,F,2012,Vayda,7
CA,F,2005,Jalyn,19
PA,F,1970,Gabrielle,23
WV,M,2008,Stephen,8
OR,F,2001,Lynda,5
NY,M,1965,Felix,127
AR,F,2012,Paislee,15
CA,F,1996,Chyna,20
MS,F,1966,Clara,33
NC,M,1974,Quincy,25
ND,M,1969,Justin,9
IA,F,1984,Jade,6
ID,M,1940,Ray,27
NY,F,1937,Leonore,9
TX,M,1916,Leland,14
CA,F,1981,Anel,20
NY,F,1993,Madelaine,7
KY,F,1945,Delma,5
AZ,M,1975,Nathaniel,25
AL,F,1967,Karan,5
WA,F,1984,Leah,104
OK,M,1990,Riley,20
TN,F,1966,Jamie,77
SD,M,1994,Davis,6
CT,F,1955,Tracey,12
PA,F,1935,Amy,12
CA,F,2003,Aubrianna,5
GA,M,2012,Titan,6
WI,M,1958,Carlton,6
NY,F,1991,Ginger,5
GA,F,2014,Eden,80
FL,M,1990,Michel,11
IL,F,1924,Anita,103
AR,F,1915,Vesta,10
MI,F,2001,Madison,930
NJ,M,2015,Cristian,43
OH,F,1947,Kathie,36
CO,F,1980,Tami,8
WV,F,1914,Vida,6
MT,F,1968,Cindy,23
GA,F,1967,Karyn,5
NY,M,1954,Jackie,32
AR,M,2013,Clark,5
MA,F,1958,Elizabeth,777
TX,M,2016,Conway,7
DE,F,1972,Victoria,11
GA,F,2014,Dania,12
IL,M,2008,Ari,17
CT,M,1985,Armand,8
FL,M,1910,Francis,13
WI,M,1998,Quintin,14
NJ,M,1980,Simon,12
TN,F,1941,Roxie,10
HI,F,1987,Stacey,13
KS,F,1924,Veronica,8
PA,M,1996,Andre,83
TX,M,2006,Pierce,36
AL,F,1997,Desiree,33
CA,M,2011,Yash,14
FL,F,2007,Nylah,16
MN,M,1941,Elroy,15
FL,F,1990,Guadalupe,21
PA,M,1922,Nathaniel,27
NJ,F,1986,Ruby,5
PA,F,1959,Marisa,20
NY,M,1979,Alexandro,5
GA,M,1995,Donnie,11
CA,F,1958,Kathryne,8
MD,M,1959,Frankie,13
MT,M,1982,Francis,8
MO,F,1988,Bailey,38
IA,M,1960,Rod,19
VA,F,1928,Pearl,74
TX,F,1965,Michell,8
DE,F,1971,Renee,13
NE,F,2017,Hayden,12
WA,F,2001,Makenzie,46
IN,F,2015,Emery,58
HI,M,2002,Hunter,42
NJ,F,1916,Maria,40
PA,F,1966,Kathlene,7
OK,M,2012,Layne,14
FL,F,1998,Molly,87
UT,F,1972,Martha,7
MI,F,2011,Kendyl,12
CA,M,1935,Donald,1137
PA,F,1993,Yasmin,5
PA,F,1939,Constance,261
MN,M,1944,Gail,7
NC,M,1955,Garfield,5
NY,F,2005,Kiarra,18
AL,M,1990,Bret,5
CA,F,2000,Madelene,6
WA,F,1994,Sarina,8
CA,F,2007,Keanna,14
AZ,M,1952,James,401
MO,F,2010,Nola,11
OR,M,1948,Steven,334
KY,F,2007,Brittany,19
WI,M,2017,Kingston,50
AL,F,2004,Kaliyah,10
ID,M,2010,Bradley,16
MO,M,2010,Isaac,174
NJ,F,1957,Valerie,259
NC,F,1964,Cornelia,8
IL,M,1989,Ramon,54
NM,M,1954,Rodney,16
FL,M,2005,Akhil,6
ID,F,2011,Raelynn,8
NE,F,2012,Ashley,27
KS,M,2008,Leland,12
TX,F,1998,Shelbi,39
MS,F,1958,Ellen,42
MS,F,1945,Lena,46
WY,M,2016,Levi,12
MS,F,1938,Nona,12
FL,F,2008,Sara,202
MO,F,1914,Helene,11
NC,M,1996,Deven,7
MO,F,1916,Rosa,24
MA,M,2011,Neil,9
HI,F,1996,Lisa,6
PA,M,1943,Ellwood,6
CA,M,1972,Diallo,12
TN,F,1959,Deena,5
SC,F,1974,Dana,106
SC,F,2000,Addison,14
PA,M,2017,Hamza,14
IN,F,1983,Antonia,5
NC,M,1915,Elmo,8
ID,M,2007,Kaleb,33
TX,F,2004,Nayelie,6
NY,F,1981,Sarah,1456
NM,F,2012,Gabrielle,8
WV,F,1929,Annabelle,12
CO,M,1925,Duane,20
WA,M,1970,Arnold,7
SC,M,1976,Milton,5
HI,F,2015,Keani,5
MN,F,1989,Kyla,18
NE,M,2007,Preston,46
OH,M,1921,Lowell,77
NY,M,2008,Abraham,258
CA,M,1994,Franz,6
NY,M,2008,Finley,12
NY,M,1924,Bronislaus,8
OH,M,1995,Jesse,295
CA,F,1975,Kinya,5
ME,M,1914,Clyde,12
AZ,M,1998,Axel,6
OH,F,1917,Rosalind,21
WI,M,2010,Gerald,6
NY,M,2007,Mahdi,7
SC,M,1954,Jack,114
KS,F,2010,Tessa,23
KS,F,1969,Holly,29
OK,F,1960,Virginia,43
SD,F,1979,Carisa,5
IA,M,1961,Jeffery,152
NY,M,1996,Alberto,75
WI,F,2007,Kendra,71
KS,M,2008,Brian,35
CA,F,1987,Marta,31
OH,F,2004,Cori,7
FL,F,2008,Suri,8
SC,M,1936,Aubrey,10
LA,M,2008,Baylor,10
OR,F,2016,Peyton,36
IL,F,1973,Stephany,5
CO,M,1952,Claude,10
MA,F,1931,Gwendolyn,12
TX,F,1988,Kali,32
MD,F,2010,Ariel,35
FL,F,1983,Bridgett,18
VA,F,1967,Joy,59
CA,M,1957,Neil,132
NY,F,1972,Marietta,6
OH,F,2010,Aubrie,37
DC,M,1939,Steven,7
MN,F,1920,Alta,14
NC,M,1971,Mack,8
MN,F,1983,Kelsie,6
NJ,M,2011,Joaquin,15
UT,F,2015,Eliana,26
CT,M,1914,Nathan,13
IL,M,1969,Clyde,18
WA,F,2001,Cristal,9
TN,F,2003,Ava,104
NE,F,2008,Piper,28
NY,F,1960,Jeanette,296
TX,M,1926,Arvel,11
OH,M,2001,Trenten,6
AK,F,1986,Tabitha,8
GA,M,2004,Misael,11
FL,F,1986,Elisabeth,27
FL,F,1940,Charlene,11
OH,F,2004,Sophia,460
IL,M,1983,Brock,36
NY,M,1927,Ezra,6
OR,M,2001,Eli,31
OH,F,1948,Alfreda,5
CA,F,2014,Lailah,45
IL,F,2012,Riya,16
MA,M,1980,Dustin,34
PA,M,2004,London,6
IA,F,2008,Amya,10
WI,M,1923,Dwight,6
NJ,M,1918,Manuel,9
ID,M,2014,Corbin,25
MO,M,2011,Rohan,8
OR,M,1947,Larry,430
IL,F,1996,Stormi,5
FL,F,2010,Dayna,5
ME,F,1995,Bethany,13
MO,M,1999,Gabriel,129
OK,M,2017,Andrew,78
CA,F,1938,Lou,17
NY,F,2017,Destiny,55
MA,F,2003,Valeria,6
NJ,M,1983,Lavar,6
OK,M,1937,Guy,13
KY,F,1945,Ruby,151
NM,F,1912,Billie,5
GA,F,1989,Kimberly,414
AR,F,2002,Tania,5
WV,F,1990,Johnna,6
MO,M,2002,Darian,11
WV,M,1973,Roland,5
PA,F,2000,Rebeca,5
RI,M,1937,Edward,156
IN,F,2010,Camila,35
CA,F,1978,Luciana,7
AZ,F,1989,Autumn,32
DE,M,2011,Colin,13
AZ,F,1984,Ariel,7
CA,M,2002,Jovan,34
NJ,F,1944,Bernadine,7
PA,F,2017,Selma,5
MS,M,1933,Dillard,5
ID,M,2001,Ryder,5
NJ,F,1952,Nadine,37
OH,M,1989,Devan,13
KS,F,1987,Gina,10
KS,M,1984,Quentin,8
OH,F,1948,Lynda,168
TN,F,1983,Starla,5
MD,F,1994,Carlee,7
MD,F,1939,Gwendolyn,19
MN,F,2010,Sophie,85
KS,F,1977,Yolanda,12
NY,M,2004,Djibril,6
IL,M,1969,Jimmy,112
NJ,F,1975,Keesha,7
MN,M,2010,Tayden,8
IL,M,1963,Shaun,21
NC,M,1919,Christopher,8
NY,F,2001,Makenzie,56
WV,F,1953,Stella,18
MI,M,1991,Leonard,26
NJ,F,1999,Remy,5
IA,M,1932,Stanley,63
NV,M,2016,Paul,17
AL,M,1929,Hermon,12
MI,F,2015,Imogen,5
VA,F,2015,Lovely,5
OH,F,1963,Rachael,14
NY,F,1987,Cristal,29
TX,M,1987,Shayne,13
NM,M,1948,Santiago,6
PA,M,1983,Manuel,13
CT,F,1984,Marissa,32
GA,M,1988,Nelson,7
MA,F,1967,Donna,533
MN,F,1996,Colleen,19
TX,F,1974,Eleanor,6
ND,M,1988,Alexander,46
NY,F,2012,Tehila,12
MO,F,1928,Irene,105
WI,F,2010,Kate,27
PA,F,1922,Ramona,7
IA,M,2009,Jaydon,10
UT,M,2009,Byron,11
AR,F,1990,Reagan,5
SD,M,2006,James,33
OH,M,2012,Brooks,19
LA,M,1986,Miguel,12
CA,F,1971,Anjeanette,5
NY,M,1925,Kent,5
CT,F,1976,Marcia,6
LA,M,2001,Michael,389
IN,F,1964,Wendi,7
NM,M,1973,Dustin,5
VA,F,2009,Nylah,23
IA,F,2017,Kensington,5
NC,F,1970,Bernadette,7
HI,F,1980,Rose,8
AL,M,1928,Odis,32
NE,F,2005,Skylar,13
GA,M,1940,Ezekiel,7
MI,F,1911,Mildred,175
LA,F,1939,Lola,26
LA,M,1991,Jerrod,7
KS,F,1947,Roxanne,8
WI,M,1971,Rick,39
MA,M,1990,Carlton,5
MS,F,1986,Alexandra,13
NY,F,1973,Tatiana,10
MO,F,1910,Millie,8
WA,M,1949,Clarence,15
PA,M,1972,Austin,8
VA,M,2017,Graydon,5
MA,F,1981,Leighann,7
MD,M,2015,Charlie,25
PA,F,1952,Joanna,39
IL,F,1973,Janell,12
TX,F,1968,Santos,6
LA,M,1982,Henry,88
MO,F,1925,Lettie,6
SC,F,2004,Lexie,7
CO,F,1935,Laura,15
KS,F,1948,Judith,201
FL,F,1987,Shelby,52
WI,F,1945,Evelyn,43
TX,M,1982,Margarito,17
LA,F,1946,Angeline,5
AR,F,1917,Tressie,16
KS,F,1996,Erica,30
TX,F,1992,Martika,19
MS,M,1965,John,728
TN,F,2009,Brilee,6
NH,F,1988,Kaylee,5
OR,F,2016,Ariya,7
MS,M,1944,Macarthur,6
MN,F,1985,Denise,25
TX,F,1956,Randy,9
IN,M,2005,Brennen,11
CO,M,1954,Rick,57
MO,M,1917,Billie,10
RI,F,1914,Frances,55
IL,F,1955,Kathie,45
OH,M,1996,Joseph,1086
NH,M,2010,Dakota,5
AL,F,1950,Bonita,22
VA,F,1931,Beatrice,85
ID,M,1977,Jonathan,50
MO,F,1999,Breonna,6
CA,M,2007,Jean,20
IA,M,1953,Jerry,268
MO,F,1961,Carlene,7
FL,F,2010,Fiona,40
KY,F,1978,Cynthia,102
IN,M,2010,Joaquin,8
NY,F,1939,Laura,166
CT,F,1977,Caitlin,10
UT,M,1979,Dan,8
KY,F,2012,Susan,7
MN,F,1987,Brittani,11
MD,F,2011,Makena,5
TX,F,1991,Shani,5
OK,M,1993,Shaun,13
OK,F,1946,Audrey,18
CA,M,1998,Malachi,47
RI,M,1937,Armand,11
TX,F,1975,Santos,14
NE,M,2007,Collin,16
NC,F,2007,Elaine,7
NV,F,1981,Erica,22
CA,M,2008,Yobani,11
CO,F,1948,Veronica,19
IA,F,1978,Andria,5
VA,M,1941,Donnie,20
LA,F,1974,Andree,7
CT,M,1956,Tim,9
OH,M,2017,Isa,6
DC,F,1985,Shelby,5
DC,F,1986,Olivia,5
NY,M,2015,Cole,193
IN,F,2008,Raylynn,7
VA,M,1952,Claude,56
MT,M,1964,Lee,16
IN,M,1968,Tobin,7
CT,M,1944,Frank,199
IA,F,1922,Rebecca,7
MA,F,1986,Elana,9
OH,F,1976,Shelia,10
GA,M,1960,Mitchell,74
UT,F,1952,Christie,9
PA,F,1969,Meagan,6
NC,F,2015,Tegan,7
TX,F,1970,Heather,518
GA,M,1968,Irvin,5
VA,M,2009,Brent,10
AR,M,2004,Jude,8
OR,F,2014,Eve,10
MD,M,1931,Arthur,79
NJ,M,1998,Reynaldo,10
CT,F,1980,Christina,185
GA,M,1917,Linwood,5
OH,F,2008,Dani,8
IN,M,1994,Darrius,5
MD,F,1995,Shakiera,6
KY,M,2015,Axton,13
NC,M,1934,Turner,11
WV,F,1968,Lesley,6
IN,M,2016,Tony,12
GA,F,2017,Caitlin,7
TN,M,1967,Jake,5
TN,F,1979,Autumn,32
NC,M,1928,Isaiah,14
NM,M,1951,Fernando,14
LA,F,1913,Melba,12
LA,M,2007,Jai,9
NY,F,1975,Vanessa,331
TN,F,1982,Sharonda,14
WI,M,1999,Damian,14
TX,F,2000,Tina,31
NY,M,1992,Will,8
CT,F,1968,Lucinda,9
